                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                0.65047,                0.36665,                 1.0657,                0.86543,                0.79334,                0.84448,                 0.6812,                0.85089,                 0.5424,                 1.3099,             0.00053906,             0.00053906,             0.00053906
                    158,                0.64102,                0.36856,                 1.0592,                0.86967,                0.81295,                0.83664,                0.67964,                0.87693,                0.57603,                 1.2997,             0.00053539,             0.00053539,             0.00053539
                    159,                0.65605,                 0.3708,                 1.0678,                 0.8315,                0.82588,                0.83016,                0.67034,                0.87046,                0.57807,                  1.293,             0.00053172,             0.00053172,             0.00053172
                    160,                 0.6554,                0.37341,                 1.0707,                0.84651,                0.84117,                0.83375,                0.67756,                0.82964,                 0.5495,                 1.2696,             0.00052806,             0.00052806,             0.00052806
                    161,                0.63071,                0.36149,                 1.0609,                 0.8735,                0.82013,                0.84658,                0.69713,                0.83491,                0.55654,                 1.2905,             0.00052439,             0.00052439,             0.00052439
                    162,                 0.6396,                0.35595,                 1.0603,                 0.8503,                0.86351,                 0.8491,                0.69194,                 0.8499,                0.51644,                 1.3064,             0.00052073,             0.00052073,             0.00052073
                    163,                0.62441,                0.35072,                 1.0449,                0.85446,                0.78639,                0.81335,                0.65735,                0.84575,                0.57988,                 1.3065,             0.00051706,             0.00051706,             0.00051706
                    164,                0.63912,                0.36881,                 1.0575,                0.80568,                0.83224,                0.83876,                0.68105,                0.83682,                0.54552,                 1.3212,             0.00051339,             0.00051339,             0.00051339
                    165,                0.62755,                0.34206,                 1.0405,                0.84948,                0.80929,                0.84197,                0.69257,                0.81516,                 0.5677,                 1.2548,             0.00050973,             0.00050973,             0.00050973
                    166,                0.62732,                0.35546,                 1.0554,                0.86061,                0.83097,                0.84791,                0.69585,                0.80452,                0.54214,                 1.2523,             0.00050606,             0.00050606,             0.00050606
                    167,                0.62942,                0.34622,                 1.0496,                0.82732,                0.82533,                 0.8321,                0.66242,                0.82113,                0.52862,                 1.2589,             0.00050239,             0.00050239,             0.00050239
                    168,                0.61653,                0.34014,                 1.0496,                0.88693,                0.80378,                0.85489,                0.69963,                0.79456,                0.53093,                 1.2555,             0.00049873,             0.00049873,             0.00049873
                    169,                0.61566,                0.35498,                 1.0462,                0.87011,                0.78927,                0.84886,                 0.6839,                0.84498,                0.53668,                 1.3153,             0.00049506,             0.00049506,             0.00049506
                    170,                0.62868,                0.34392,                 1.0473,                0.91687,                0.82078,                0.85371,                0.69543,                0.83579,                0.55067,                 1.2747,              0.0004914,              0.0004914,              0.0004914
                    171,                0.60072,                0.32958,                 1.0385,                0.90602,                0.82779,                0.86284,                0.70611,                0.81358,                0.53207,                 1.2399,             0.00048773,             0.00048773,             0.00048773
                    172,                0.61967,                0.35036,                  1.043,                0.79223,                 0.8163,                 0.8338,                0.69067,                0.81667,                 0.5765,                 1.2688,             0.00048406,             0.00048406,             0.00048406
                    173,                0.60984,                0.33801,                 1.0441,                0.84194,                0.77165,                0.82242,                0.67103,                0.81027,                0.56548,                 1.2671,              0.0004804,              0.0004804,              0.0004804
                    174,                0.60947,                0.33241,                 1.0401,                0.86559,                0.84105,                0.85221,                0.70037,                0.80547,                0.52743,                 1.2736,             0.00047673,             0.00047673,             0.00047673
                    175,                0.59829,                0.33782,                 1.0368,                 0.9026,                0.78315,                0.81477,                0.67052,                0.80421,                0.57393,                 1.2606,             0.00047306,             0.00047306,             0.00047306
                    176,                0.60484,                0.34065,                  1.042,                0.84821,                0.81312,                0.86693,                0.71689,                 0.8059,                0.52928,                 1.2684,              0.0004694,              0.0004694,              0.0004694
                    177,                 0.6035,                0.34923,                 1.0361,                 0.8467,                0.85584,                0.86918,                0.71888,                0.80092,                0.50179,                 1.2627,             0.00046573,             0.00046573,             0.00046573
                    178,                0.60208,                0.33833,                 1.0343,                0.83682,                0.82714,                0.83409,                0.68827,                0.80286,                0.57418,                 1.2675,             0.00046206,             0.00046206,             0.00046206
                    179,                0.60124,                0.34287,                 1.0369,                0.82514,                 0.8594,                0.84117,                0.68925,                0.81498,                0.56179,                    1.3,              0.0004584,              0.0004584,              0.0004584
                    180,                0.58897,                0.33391,                 1.0252,                0.87431,                0.81246,                0.84893,                0.70539,                0.78813,                0.53622,                 1.2503,             0.00045473,             0.00045473,             0.00045473
                    181,                0.61084,                0.34006,                 1.0407,                0.87855,                0.80227,                0.81108,                0.66299,                0.81723,                0.60678,                 1.2981,             0.00045107,             0.00045107,             0.00045107
                    182,                 0.5976,                0.33132,                 1.0303,                0.86856,                0.79388,                 0.8294,                 0.6716,                0.81979,                0.57908,                 1.3022,              0.0004474,              0.0004474,              0.0004474
                    183,                0.58048,                0.32702,                 1.0296,                0.86105,                 0.8098,                0.83981,                0.68497,                0.81727,                0.56717,                  1.301,             0.00044373,             0.00044373,             0.00044373
                    184,                 0.5939,                0.32906,                 1.0345,                0.84235,                0.80625,                0.81708,                0.65548,                0.82066,                0.58039,                 1.3012,             0.00044007,             0.00044007,             0.00044007
                    185,                0.59621,                0.33684,                 1.0371,                0.86856,                0.77675,                0.83363,                 0.6762,                 0.8326,                0.58383,                 1.3203,              0.0004364,              0.0004364,              0.0004364
                    186,                0.57799,                0.32074,                 1.0209,                0.83481,                0.83883,                0.85688,                0.70025,                0.79748,                0.53798,                 1.2769,             0.00043273,             0.00043273,             0.00043273
                    187,                0.58504,                0.33696,                 1.0353,                0.88045,                0.82013,                0.85611,                0.71363,                0.78897,                0.55913,                 1.2679,             0.00042907,             0.00042907,             0.00042907
                    188,                0.58106,                0.32761,                 1.0258,                 0.8605,                0.85065,                0.87945,                0.71774,                0.83638,                0.52924,                 1.3209,              0.0004254,              0.0004254,              0.0004254
                    189,                0.57773,                0.32594,                 1.0231,                0.86793,                0.83128,                0.86068,                 0.7036,                0.85066,                0.54947,                 1.3399,             0.00042174,             0.00042174,             0.00042174
                    190,                0.58605,                0.32543,                 1.0308,                0.84748,                0.83415,                0.84327,                0.68916,                0.81494,                0.55416,                  1.284,             0.00041807,             0.00041807,             0.00041807
                    191,                0.57815,                0.32197,                  1.027,                0.84495,                0.84506,                0.83894,                0.68883,                0.78548,                0.57821,                  1.264,              0.0004144,              0.0004144,              0.0004144
                    192,                0.57203,                0.32609,                 1.0194,                 0.8315,                0.87052,                0.85027,                0.68512,                0.80754,                0.54389,                 1.3062,             0.00041074,             0.00041074,             0.00041074
                    193,                0.58995,                0.33892,                  1.036,                0.88488,                0.81667,                 0.8408,                0.68866,                0.79908,                0.54172,                 1.2873,             0.00040707,             0.00040707,             0.00040707
                    194,                0.57926,                 0.3277,                 1.0241,                0.86599,                0.83087,                0.84735,                0.69632,                0.79225,                0.54788,                 1.2836,              0.0004034,              0.0004034,              0.0004034
                    195,                 0.5743,                0.31878,                 1.0234,                0.84164,                0.81131,                0.81492,                0.66584,                0.77752,                0.59783,                 1.2884,             0.00039974,             0.00039974,             0.00039974
                    196,                0.56794,                0.32524,                  1.019,                  0.843,                0.80862,                0.82471,                0.68116,                 0.7878,                 0.5562,                 1.2764,             0.00039607,             0.00039607,             0.00039607
                    197,                0.56301,                0.32055,                 1.0191,                 0.7972,                0.86533,                0.82151,                0.67211,                0.78827,                0.54151,                 1.2726,             0.00039241,             0.00039241,             0.00039241
                    198,                0.56904,                0.32101,                  1.022,                0.82876,                0.84308,                0.84492,                0.69268,                0.78916,                0.55749,                 1.2807,             0.00038874,             0.00038874,             0.00038874
                    199,                 0.5713,                0.31496,                 1.0245,                0.87891,                0.78296,                0.83488,                0.68502,                0.80997,                0.57133,                 1.3095,             0.00038507,             0.00038507,             0.00038507
                    200,                0.55646,                0.30795,                  1.008,                0.87849,                0.80802,                0.84532,                0.69863,                0.80419,                0.54494,                  1.302,             0.00038141,             0.00038141,             0.00038141
                    201,                0.57327,                0.31778,                 1.0241,                0.88222,                0.80928,                 0.8469,                0.70488,                0.79085,                0.55766,                 1.2895,             0.00037774,             0.00037774,             0.00037774
                    202,                0.55493,                0.31515,                 1.0118,                0.84756,                0.78123,                0.83678,                0.68966,                0.79661,                0.56626,                 1.2856,             0.00037407,             0.00037407,             0.00037407
                    203,                0.56967,                0.31328,                 1.0133,                0.85859,                0.78066,                 0.8387,                0.69743,                0.77996,                0.56998,                 1.2781,             0.00037041,             0.00037041,             0.00037041
                    204,                0.55471,                 0.3041,                 1.0162,                0.87902,                0.82491,                0.83976,                0.68686,                0.79039,                0.54248,                 1.2943,             0.00036674,             0.00036674,             0.00036674
                    205,                0.55924,                0.30635,                 1.0178,                0.85859,                0.80737,                0.83644,                0.68987,                0.81041,                0.58368,                  1.334,             0.00036307,             0.00036307,             0.00036307
                    206,                0.56149,                0.31473,                 1.0196,                0.82577,                0.84308,                0.82985,                0.68419,                0.79119,                0.56592,                 1.2907,             0.00035941,             0.00035941,             0.00035941
                    207,                 0.5476,                0.30089,                 1.0106,                0.88557,                0.78441,                0.83419,                0.68698,                0.78371,                0.56514,                 1.2773,             0.00035574,             0.00035574,             0.00035574
                    208,                0.55538,                0.31615,                 1.0086,                0.82576,                0.86303,                0.83578,                0.69048,                0.78412,                0.56444,                 1.3044,             0.00035208,             0.00035208,             0.00035208
                    209,                0.54681,                0.31323,                   1.01,                0.85404,                0.80399,                0.82525,                0.68008,                0.77822,                 0.5762,                 1.2839,             0.00034841,             0.00034841,             0.00034841
                    210,                0.55138,                0.30487,                 1.0064,                0.81436,                0.82114,                0.82793,                0.68311,                0.78297,                 0.5629,                  1.282,             0.00034474,             0.00034474,             0.00034474
                    211,                0.54328,                0.30883,                 1.0137,                0.84406,                0.84182,                0.83696,                0.68128,                0.78303,                0.54317,                 1.2921,             0.00034108,             0.00034108,             0.00034108
                    212,                0.53278,                0.30268,                0.99686,                0.84375,                0.81503,                0.83841,                0.69088,                0.77498,                0.54623,                 1.2814,             0.00033741,             0.00033741,             0.00033741
                    213,                0.53674,                0.30469,                 1.0063,                0.80742,                0.84947,                0.83513,                0.69047,                0.78928,                0.56009,                 1.2867,             0.00033374,             0.00033374,             0.00033374
                    214,                0.53795,                0.30291,                 1.0084,                0.84843,                0.82013,                0.83725,                0.69655,                0.78728,                0.54428,                 1.3111,             0.00033008,             0.00033008,             0.00033008
                    215,                0.54774,                0.30363,                      1,                0.83265,                0.79084,                0.83196,                 0.7043,                0.78174,                0.57355,                 1.2871,             0.00032641,             0.00032641,             0.00032641
                    216,                 0.5365,                0.29315,                 1.0021,                0.83599,                0.84299,                0.85284,                0.70356,                0.76556,                0.52783,                 1.2748,             0.00032275,             0.00032275,             0.00032275
                    217,                0.53144,                0.30269,                 1.0027,                0.82768,                 0.8119,                0.82609,                0.68253,                0.76597,                0.58441,                 1.2852,             0.00031908,             0.00031908,             0.00031908
                    218,                0.53443,                0.30127,                0.99271,                 0.8098,                0.80913,                0.80908,                 0.6755,                0.77045,                 0.5942,                 1.3079,             0.00031541,             0.00031541,             0.00031541
                    219,                0.53641,                0.30139,                 1.0052,                0.80894,                0.84059,                0.84218,                 0.7015,                0.77295,                 0.5544,                 1.2955,             0.00031175,             0.00031175,             0.00031175
                    220,                0.53254,                0.29833,                 1.0061,                0.89333,                0.78487,                0.82667,                0.69317,                0.76059,                0.57059,                 1.2771,             0.00030808,             0.00030808,             0.00030808
                    221,                0.53482,                 0.2912,                 1.0014,                0.86646,                 0.8135,                0.81795,                0.68085,                 0.7479,                0.55271,                 1.2633,             0.00030441,             0.00030441,             0.00030441
                    222,                0.53617,                0.30199,                 1.0021,                0.84602,                0.80886,                0.82655,                0.69393,                0.74313,                0.56929,                 1.2677,             0.00030075,             0.00030075,             0.00030075
                    223,                0.51656,                0.29301,                0.99228,                0.88483,                0.76782,                0.81164,                0.68534,                0.76883,                0.59267,                 1.3123,             0.00029708,             0.00029708,             0.00029708
                    224,                0.52706,                0.29252,                 1.0041,                 0.8722,                0.75123,                0.78967,                0.66378,                0.78585,                0.62975,                 1.3234,             0.00029342,             0.00029342,             0.00029342
                    225,                0.53116,                0.29821,                 1.0051,                0.85117,                0.79023,                0.83353,                0.70112,                0.76105,                0.56656,                 1.3013,             0.00028975,             0.00028975,             0.00028975
                    226,                0.51483,                0.28872,                0.99913,                0.90426,                 0.8061,                 0.8472,                0.70817,                   0.75,                0.52921,                  1.283,             0.00028608,             0.00028608,             0.00028608
                    227,                0.50948,                0.28842,                0.98986,                0.83998,                0.84811,                0.85295,                0.71556,                0.75755,                0.52405,                  1.287,             0.00028242,             0.00028242,             0.00028242
                    228,                0.51722,                 0.2843,                0.99647,                0.85067,                0.83799,                0.86028,                0.72342,                0.75688,                0.52287,                   1.29,             0.00027875,             0.00027875,             0.00027875
                    229,                 0.5132,                0.28451,                0.98837,                0.84819,                0.83289,                0.83858,                0.69913,                0.75573,                0.54559,                 1.2887,             0.00027508,             0.00027508,             0.00027508
                    230,                0.51571,                0.28323,                0.99678,                0.88954,                0.79027,                0.83671,                0.70151,                0.74744,                0.54255,                 1.2724,             0.00027142,             0.00027142,             0.00027142
                    231,                0.52318,                0.29211,                0.99471,                 0.8573,                0.79202,                0.82013,                0.69163,                0.73647,                0.55691,                  1.261,             0.00026775,             0.00026775,             0.00026775
                    232,                0.50758,                0.28286,                0.98992,                0.88755,                0.77967,                0.83042,                0.70071,                0.74296,                0.56635,                 1.2807,             0.00026408,             0.00026408,             0.00026408
                    233,                0.51268,                0.28485,                0.98872,                0.89399,                0.79461,                0.84024,                0.70858,                0.75505,                0.54542,                 1.2885,             0.00026042,             0.00026042,             0.00026042
                    234,                0.51239,                0.28916,                0.99106,                0.89341,                0.80928,                0.84739,                0.71479,                0.74934,                0.53075,                 1.2792,             0.00025675,             0.00025675,             0.00025675
                    235,                0.51807,                0.28315,                0.99086,                0.88554,                0.81861,                0.84579,                 0.7178,                0.75126,                0.54572,                  1.286,             0.00025309,             0.00025309,             0.00025309
                    236,                0.52101,                0.28471,                0.99691,                0.86497,                 0.8112,                0.84055,                 0.7157,                0.73957,                0.56015,                 1.2593,             0.00024942,             0.00024942,             0.00024942
                    237,                0.50916,                0.29307,                0.98601,                0.84547,                0.82523,                 0.8405,                0.71029,                0.75357,                0.55634,                 1.2848,             0.00024575,             0.00024575,             0.00024575
                    238,                0.50721,                0.27997,                0.99256,                0.84644,                0.83668,                0.85227,                0.72156,                0.76072,                0.57193,                 1.2979,             0.00024209,             0.00024209,             0.00024209
                    239,                 0.5056,                0.27796,                0.98882,                0.84105,                0.82204,                0.85695,                0.73065,                0.76199,                0.56357,                 1.3032,             0.00023842,             0.00023842,             0.00023842
                    240,                0.49135,                0.27399,                0.98755,                0.85926,                0.81166,                0.85635,                0.72786,                0.75502,                 0.5444,                 1.3037,             0.00023475,             0.00023475,             0.00023475
                    241,                0.49416,                0.27697,                0.98236,                0.89261,                 0.8104,                0.86459,                0.73982,                0.73908,                0.53193,                 1.2839,             0.00023109,             0.00023109,             0.00023109
                    242,                0.50437,                 0.2788,                 0.9852,                 0.8707,                0.84182,                0.86509,                0.73773,                0.72746,                0.51716,                 1.2668,             0.00022742,             0.00022742,             0.00022742
                    243,                0.49448,                0.26976,                0.99316,                0.90237,                0.79907,                  0.834,                0.70632,                0.75256,                0.55541,                 1.2917,             0.00022376,             0.00022376,             0.00022376
                    244,                0.50171,                0.27735,                0.98243,                0.88501,                0.79107,                0.82603,                0.69707,                0.75535,                0.55982,                 1.3061,             0.00022009,             0.00022009,             0.00022009
                    245,                0.48731,                  0.273,                0.98227,                0.88378,                0.81043,                0.82441,                0.69457,                0.75978,                 0.5538,                 1.3142,             0.00021642,             0.00021642,             0.00021642
                    246,                0.49567,                 0.2709,                0.98121,                0.88961,                0.83044,                0.84352,                0.71511,                0.74134,                 0.5332,                 1.2947,             0.00021276,             0.00021276,             0.00021276
                    247,                0.49325,                0.27184,                0.98333,                0.89085,                0.81367,                0.84941,                0.72595,                0.72975,                0.54445,                 1.2777,             0.00020909,             0.00020909,             0.00020909
                    248,                0.49148,                0.27284,                0.98828,                0.90132,                0.81455,                0.85792,                0.73443,                0.72804,                0.54702,                 1.2779,             0.00020542,             0.00020542,             0.00020542
                    249,                0.48721,                0.27268,                0.98157,                0.88095,                0.83867,                0.84069,                0.70942,                0.73698,                0.53853,                 1.2883,             0.00020176,             0.00020176,             0.00020176
                    250,                0.49486,                0.27693,                0.98763,                0.90481,                0.80227,                0.83173,                0.70074,                0.73816,                0.54527,                 1.3022,             0.00019809,             0.00019809,             0.00019809
                    251,                0.50152,                0.28187,                0.98638,                0.85854,                0.83167,                0.82762,                0.69366,                0.75007,                0.52937,                 1.3176,             0.00019442,             0.00019442,             0.00019442
                    252,                0.46528,                0.26105,                0.97281,                0.90296,                0.80238,                0.82384,                0.69237,                0.74455,                0.55868,                 1.3072,             0.00019076,             0.00019076,             0.00019076
                    253,                0.48116,                0.26885,                0.97673,                0.87419,                0.81041,                0.82304,                0.69363,                0.72963,                0.55703,                 1.2931,             0.00018709,             0.00018709,             0.00018709
                    254,                 0.4784,                0.27079,                0.97664,                0.89468,                0.81982,                0.83462,                0.70082,                0.72704,                0.53403,                 1.2797,             0.00018343,             0.00018343,             0.00018343
                    255,                0.48084,                0.27439,                0.97262,                0.84203,                0.85075,                0.84332,                0.71155,                0.74041,                0.54243,                 1.2945,             0.00017976,             0.00017976,             0.00017976
                    256,                0.48534,                0.27064,                0.97517,                0.89071,                0.80419,                0.84647,                 0.7075,                0.73586,                0.53704,                 1.2864,             0.00017609,             0.00017609,             0.00017609
                    257,                0.46763,                0.26589,                0.97638,                0.82729,                0.84883,                0.84017,                0.70638,                0.73342,                0.53652,                 1.2767,             0.00017243,             0.00017243,             0.00017243
                    258,                0.47518,                0.26312,                0.97796,                0.83374,                 0.8348,                0.83436,                0.70255,                0.72924,                0.56324,                 1.2779,             0.00016876,             0.00016876,             0.00016876
                    259,                0.48003,                0.26068,                0.97392,                0.83539,                0.85243,                0.83455,                 0.6998,                0.72617,                0.56572,                 1.2862,             0.00016509,             0.00016509,             0.00016509
                    260,                0.47728,                0.26391,                0.97835,                 0.8888,                 0.8061,                0.83477,                0.70265,                 0.7279,                0.56244,                 1.2873,             0.00016143,             0.00016143,             0.00016143
                    261,                0.47755,                0.26864,                0.97553,                0.82071,                0.85584,                 0.8453,                0.71511,                 0.7256,                0.52269,                 1.2861,             0.00015776,             0.00015776,             0.00015776
                    262,                0.46936,                 0.2671,                0.96812,                0.86253,                0.84883,                0.84729,                0.71962,                0.72373,                 0.5293,                 1.2876,              0.0001541,              0.0001541,              0.0001541
                    263,                 0.4782,                0.26847,                 0.9695,                0.84562,                0.84569,                0.85296,                0.72018,                0.72485,                0.53761,                 1.2962,             0.00015043,             0.00015043,             0.00015043
                    264,                0.47114,                0.27179,                0.98505,                0.84216,                0.86477,                0.85007,                0.71762,                0.72262,                0.52779,                 1.2976,             0.00014676,             0.00014676,             0.00014676
                    265,                 0.4725,                0.26358,                0.97004,                 0.8769,                0.83607,                0.84878,                0.71307,                0.72379,                0.54066,                 1.2961,              0.0001431,              0.0001431,              0.0001431
                    266,                0.46781,                0.25995,                0.96897,                0.88027,                0.81735,                0.84289,                0.71464,                0.71902,                0.55913,                 1.2875,             0.00013943,             0.00013943,             0.00013943
                    267,                0.46676,                0.26062,                0.97177,                0.87683,                0.82886,                 0.8367,                0.70615,                0.72889,                0.55513,                    1.3,             0.00013576,             0.00013576,             0.00013576
                    268,                0.46071,                 0.2573,                0.96879,                0.87922,                 0.8112,                 0.8424,                0.70824,                0.72411,                0.56714,                 1.2927,              0.0001321,              0.0001321,              0.0001321
                    269,                0.46422,                0.25916,                0.97603,                0.87181,                0.82031,                 0.8351,                0.70406,                 0.7334,                0.55694,                 1.3106,             0.00012843,             0.00012843,             0.00012843
                    270,                0.45493,                0.25693,                0.96825,                0.87802,                0.83931,                0.84244,                0.70985,                0.73206,                0.53734,                 1.3079,             0.00012477,             0.00012477,             0.00012477
                    271,                 0.4602,                0.25669,                0.96586,                0.87694,                0.83842,                0.84442,                0.71761,                 0.7242,                0.54999,                 1.3017,              0.0001211,              0.0001211,              0.0001211
                    272,                0.45794,                0.25433,                0.96999,                0.85854,                0.82906,                0.84873,                0.71828,                0.72678,                0.55398,                  1.301,             0.00011743,             0.00011743,             0.00011743
                    273,                0.45975,                0.25372,                0.96434,                0.86296,                0.83097,                0.84863,                0.72096,                0.72897,                0.55081,                 1.3146,             0.00011377,             0.00011377,             0.00011377
                    274,                0.45569,                0.25765,                0.96843,                  0.841,                 0.8399,                0.85079,                 0.7213,                0.71942,                0.54855,                 1.3033,              0.0001101,              0.0001101,              0.0001101
                    275,                0.46093,                0.25933,                0.97308,                0.83863,                0.84883,                 0.8511,                0.72229,                0.72835,                0.54788,                 1.3139,             0.00010643,             0.00010643,             0.00010643
                    276,                0.44053,                0.24469,                0.96073,                0.85232,                 0.8399,                0.85302,                0.72429,                 0.7195,                0.54117,                 1.2987,             0.00010277,             0.00010277,             0.00010277
                    277,                0.45632,                0.24727,                0.96744,                0.84578,                0.84182,                0.84422,                0.71341,                0.72066,                0.54431,                 1.2878,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    278,                0.46089,                0.25379,                0.96541,                0.85056,                0.84652,                0.85099,                0.72113,                0.71572,                0.53108,                 1.2813,             9.5435e-05,             9.5435e-05,             9.5435e-05
                    279,                0.45191,                 0.2514,                0.97188,                0.88383,                0.82396,                0.84677,                0.71918,                0.71393,                0.52903,                 1.2845,             9.1769e-05,             9.1769e-05,             9.1769e-05
                    280,                0.43998,                0.24349,                0.96214,                0.90132,                0.81874,                0.84584,                0.72141,                0.71162,                0.53233,                 1.2813,             8.8102e-05,             8.8102e-05,             8.8102e-05
                    281,                0.45354,                0.25028,                0.96481,                0.88512,                0.82204,                0.83542,                0.71289,                 0.7142,                0.54695,                 1.2908,             8.4436e-05,             8.4436e-05,             8.4436e-05
                    282,                 0.4517,                0.24989,                0.96493,                0.88941,                0.82396,                0.83807,                0.71444,                0.71651,                0.55432,                 1.2982,              8.077e-05,              8.077e-05,              8.077e-05
                    283,                0.44339,                0.24638,                0.96269,                0.88489,                0.82396,                 0.8378,                0.71218,                0.71629,                0.55697,                 1.2956,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    284,                0.44283,                0.25075,                0.96339,                0.89252,                0.81235,                0.83705,                0.71373,                0.71246,                0.54926,                  1.296,             7.3437e-05,             7.3437e-05,             7.3437e-05
                    285,                 0.4424,                0.24904,                0.95795,                0.89338,                 0.8112,                0.83405,                0.71072,                0.71333,                0.54779,                 1.2974,             6.9771e-05,             6.9771e-05,             6.9771e-05
                    286,                0.45351,                0.25209,                  0.965,                0.89623,                0.82013,                0.84561,                0.71383,                0.71649,                0.53506,                 1.3017,             6.6105e-05,             6.6105e-05,             6.6105e-05
                    287,                0.42968,                0.24083,                0.96268,                0.89658,                0.82032,                0.84734,                0.71503,                0.71811,                0.53302,                 1.3073,             6.2438e-05,             6.2438e-05,             6.2438e-05
                    288,                0.43382,                0.23941,                0.95337,                0.88596,                0.82253,                0.84457,                0.71768,                0.71592,                 0.5412,                 1.3023,             5.8772e-05,             5.8772e-05,             5.8772e-05
                    289,                0.44401,                0.24364,                0.96471,                0.89717,                 0.8112,                 0.8522,                0.72778,                0.71225,                0.53166,                 1.3016,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    290,                0.42611,                0.24249,                0.95346,                0.89512,                 0.8112,                0.85195,                0.72682,                0.71403,                 0.5361,                 1.3014,             5.1439e-05,             5.1439e-05,             5.1439e-05
                    291,                0.42431,                0.21312,                0.94349,                 0.8952,                0.80153,                0.84389,                0.71874,                0.72774,                 0.5517,                 1.3252,             4.7773e-05,             4.7773e-05,             4.7773e-05
                    292,                0.39637,                0.20016,                 0.9321,                0.89462,                0.80227,                0.82573,                0.68945,                 0.7444,                0.55905,                 1.3387,             4.4107e-05,             4.4107e-05,             4.4107e-05
                    293,                0.38654,                0.18608,                0.90902,                0.90448,                0.79574,                0.82339,                0.68743,                0.74433,                  0.555,                 1.3342,              4.044e-05,              4.044e-05,              4.044e-05
                    294,                0.36688,                0.18412,                0.89969,                0.85006,                0.82396,                0.82589,                0.69217,                0.74063,                0.55153,                 1.3323,             3.6774e-05,             3.6774e-05,             3.6774e-05
                    295,                0.36882,                0.18804,                 0.9068,                0.84896,                0.82396,                0.83089,                0.69457,                0.74007,                0.54727,                 1.3276,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    296,                0.36337,                 0.1784,                0.91029,                0.85097,                0.82458,                 0.8291,                0.69483,                0.73763,                0.55287,                 1.3227,             2.9442e-05,             2.9442e-05,             2.9442e-05
                    297,                0.35797,                0.18105,                 0.9034,                 0.8509,                0.82306,                0.82963,                0.69933,                0.73857,                0.55847,                 1.3265,             2.5775e-05,             2.5775e-05,             2.5775e-05
                    298,                 0.3636,                0.18236,                0.90429,                0.85061,                0.82483,                0.82972,                0.70067,                0.73612,                0.55279,                 1.3219,             2.2109e-05,             2.2109e-05,             2.2109e-05
                    299,                0.35949,                0.17562,                0.90106,                0.84137,                0.82588,                0.82931,                0.69788,                0.73174,                0.55745,                 1.3127,             1.8443e-05,             1.8443e-05,             1.8443e-05
                    300,                0.36278,                0.17698,                0.90345,                 0.8531,                0.83397,                0.83146,                0.70206,                 0.7291,                0.55604,                 1.3124,             1.4776e-05,             1.4776e-05,             1.4776e-05
